id,query,answer,choices,gold,label_type
headlines138,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: gold futures close down $16.10 at $651.90 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines139,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: gold futures close down $16.10 at $651.90 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines140,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FuturePrice related to gold? Please respond with Yes or No.
Text: gold futures close down $16.10 at $651.90 an ounce
Answer:",No,"[Yes, No]",1,""
headlines141,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastNews related to gold? Please respond with Yes or No.
Text: gold futures close down $16.10 at $651.90 an ounce
Answer:",No,"[Yes, No]",1,""
headlines142,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FutureNews related to gold? Please respond with Yes or No.
Text: gold futures close down $16.10 at $651.90 an ounce
Answer:",No,"[Yes, No]",1,""
headlines143,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Asset Comparision related to gold? Please respond with Yes or No.
Text: gold futures close down $16.10 at $651.90 an ounce
Answer:",No,"[Yes, No]",1,""
headlines144,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",Yes,"[Yes, No]",0,""
headlines145,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",No,"[Yes, No]",1,""
headlines146,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",Yes,"[Yes, No]",0,""
headlines147,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",Yes,"[Yes, No]",0,""
headlines148,"Look for any mention of future gold prices. Does the news headline suggest a PastPrice for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",Yes,"[Yes, No]",0,""
headlines149,"Look for any mention of future gold prices. Does the news headline suggest a FuturePrice for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",No,"[Yes, No]",1,""
headlines150,"Look for any mention of future gold prices. Does the news headline suggest a PastNews for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",No,"[Yes, No]",1,""
headlines151,"Look for any mention of future gold prices. Does the news headline suggest a FutureNews for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",No,"[Yes, No]",1,""
headlines152,"Look for any mention of future gold prices. Does the news headline suggest a Asset Comparision for gold? Your response should be Yes or No.
Text: Gold holds near 3-1/2 week low as investors opt for riskier assets
Answer:",No,"[Yes, No]",1,""
headlines153,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Price or Not related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",Yes,"[Yes, No]",0,""
headlines154,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Up related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",No,"[Yes, No]",1,""
headlines155,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Constant related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",No,"[Yes, No]",1,""
headlines156,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",Yes,"[Yes, No]",0,""
headlines157,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",Yes,"[Yes, No]",0,""
headlines158,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FuturePrice related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",No,"[Yes, No]",1,""
headlines159,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastNews related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",No,"[Yes, No]",1,""
headlines160,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FutureNews related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",No,"[Yes, No]",1,""
headlines161,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Asset Comparision related to gold? Please respond with Yes or No.
Text: gold prices move down rs 115 after safe haven appeal hit
Answer:",No,"[Yes, No]",1,""
headlines162,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",Yes,"[Yes, No]",0,""
headlines163,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",Yes,"[Yes, No]",0,""
headlines164,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",No,"[Yes, No]",1,""
headlines165,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",No,"[Yes, No]",1,""
headlines166,"Look for any mention of future gold prices. Does the news headline suggest a PastPrice for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",Yes,"[Yes, No]",0,""
headlines167,"Look for any mention of future gold prices. Does the news headline suggest a FuturePrice for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",No,"[Yes, No]",1,""
headlines168,"Look for any mention of future gold prices. Does the news headline suggest a PastNews for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",No,"[Yes, No]",1,""
headlines169,"Look for any mention of future gold prices. Does the news headline suggest a FutureNews for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",No,"[Yes, No]",1,""
headlines170,"Look for any mention of future gold prices. Does the news headline suggest a Asset Comparision for gold? Your response should be Yes or No.
Text: gold etf gains 8% on record trading volume
Answer:",No,"[Yes, No]",1,""
headlines171,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Price or Not related to gold? Please respond with Yes or No.
Text: Silver slumps by Rs 655/kg on heavy selling; gold eases
Answer:",Yes,"[Yes, No]",0,""
headlines172,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Up related to gold? Please respond with Yes or No.
Text: Silver slumps by Rs 655/kg on heavy selling; gold eases
Answer:",No,"[Yes, No]",1,""
headlines173,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Constant related to gold? Please respond with Yes or No.
Text: Silver slumps by Rs 655/kg on heavy selling; gold eases
Answer:",Yes,"[Yes, No]",0,""
headlines174,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: Silver slumps by Rs 655/kg on heavy selling; gold eases
Answer:",No,"[Yes, No]",1,""
headlines175,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: Silver slumps by Rs 655/kg on heavy selling; gold eases
Answer:",Yes,"[Yes, No]",0,""
