id,query,answer,choices,gold,text
29,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 24.75, A3: 0.54, A4: 2.0, A5: 7.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 2.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 24.75, A3: 0.54, A4: 2.0, A5: 7.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 2.0."
30,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 31.25, A3: 1.125, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 96.0, A14: 20.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 31.25, A3: 1.125, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 96.0, A14: 20.0."
31,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 23.17, A3: 0.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 3.0, A13: 184.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 23.17, A3: 0.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 3.0, A13: 184.0, A14: 1.0."
32,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 47.83, A3: 4.165, A4: 2.0, A5: 14.0, A6: 5.0, A7: 0.085, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 520.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 47.83, A3: 4.165, A4: 2.0, A5: 14.0, A6: 5.0, A7: 0.085, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 520.0, A14: 1.0."
33,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 25.0, A3: 12.0, A4: 2.0, A5: 4.0, A6: 4.0, A7: 2.25, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 6.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 25.0, A3: 12.0, A4: 2.0, A5: 4.0, A6: 4.0, A7: 2.25, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 6.0."
34,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 50.75, A3: 0.585, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 145.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 50.75, A3: 0.585, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 145.0, A14: 1.0."
35,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 29.5, A3: 2.0, A4: 1.0, A5: 10.0, A6: 8.0, A7: 2.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 256.0, A14: 18.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 29.5, A3: 2.0, A4: 1.0, A5: 10.0, A6: 8.0, A7: 2.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 256.0, A14: 18.0."
36,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 19.58, A3: 0.665, A4: 1.0, A5: 8.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 2000.0, A14: 3.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 19.58, A3: 0.665, A4: 1.0, A5: 8.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 2000.0, A14: 3.0."
37,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 30.75, A3: 1.585, A4: 2.0, A5: 2.0, A6: 4.0, A7: 0.585, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 0.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 30.75, A3: 1.585, A4: 2.0, A5: 2.0, A6: 4.0, A7: 0.585, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 0.0, A14: 1.0."
38,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 20.83, A3: 8.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.165, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 352.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 20.83, A3: 8.5, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.165, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 352.0."
39,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 20.42, A3: 0.835, A4: 2.0, A5: 11.0, A6: 4.0, A7: 1.585, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 20.42, A3: 0.835, A4: 2.0, A5: 11.0, A6: 4.0, A7: 1.585, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 1.0."
40,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 27.58, A3: 3.25, A4: 1.0, A5: 11.0, A6: 8.0, A7: 5.085, A8: 0.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 369.0, A14: 2.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 27.58, A3: 3.25, A4: 1.0, A5: 11.0, A6: 8.0, A7: 5.085, A8: 0.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 369.0, A14: 2.0."
41,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 19.17, A3: 4.0, A4: 1.0, A5: 3.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 360.0, A14: 1001.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 19.17, A3: 4.0, A4: 1.0, A5: 3.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 360.0, A14: 1001.0."
42,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 21.08, A3: 10.085, A4: 1.0, A5: 10.0, A6: 8.0, A7: 1.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 260.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 21.08, A3: 10.085, A4: 1.0, A5: 10.0, A6: 8.0, A7: 1.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 260.0, A14: 1.0."
43,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 31.57, A3: 0.04, A4: 1.0, A5: 2.0, A6: 4.0, A7: 4.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 460.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 31.57, A3: 0.04, A4: 1.0, A5: 2.0, A6: 4.0, A7: 4.25, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 460.0, A14: 1.0."
44,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 18.58, A3: 5.71, A4: 2.0, A5: 2.0, A6: 4.0, A7: 0.54, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 120.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 18.58, A3: 5.71, A4: 2.0, A5: 2.0, A6: 4.0, A7: 0.54, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 120.0, A14: 1.0."
45,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 20.67, A3: 1.25, A4: 1.0, A5: 8.0, A6: 8.0, A7: 1.375, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 140.0, A14: 211.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 20.67, A3: 1.25, A4: 1.0, A5: 8.0, A6: 8.0, A7: 1.375, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 140.0, A14: 211.0."
46,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 35.0, A3: 3.375, A4: 2.0, A5: 8.0, A6: 8.0, A7: 8.29, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 35.0, A3: 3.375, A4: 2.0, A5: 8.0, A6: 8.0, A7: 8.29, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 1.0."
47,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 19.0, A3: 1.75, A4: 1.0, A5: 8.0, A6: 4.0, A7: 2.335, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 112.0, A14: 7.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 19.0, A3: 1.75, A4: 1.0, A5: 8.0, A6: 4.0, A7: 2.335, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 112.0, A14: 7.0."
48,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 25.42, A3: 0.54, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.165, A8: 0.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 272.0, A14: 445.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 25.42, A3: 0.54, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.165, A8: 0.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 272.0, A14: 445.0."
49,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 24.42, A3: 12.335, A4: 2.0, A5: 11.0, A6: 8.0, A7: 1.585, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 24.42, A3: 12.335, A4: 2.0, A5: 11.0, A6: 8.0, A7: 1.585, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 1.0."
50,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 23.0, A3: 0.625, A4: 1.0, A5: 6.0, A6: 4.0, A7: 0.125, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 180.0, A14: 2.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 23.0, A3: 0.625, A4: 1.0, A5: 6.0, A6: 4.0, A7: 0.125, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 180.0, A14: 2.0."
51,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 23.08, A3: 0.0, A4: 2.0, A5: 4.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 1.0, A10: 11.0, A11: 0.0, A12: 1.0, A13: 0.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 23.08, A3: 0.0, A4: 2.0, A5: 4.0, A6: 4.0, A7: 1.0, A8: 0.0, A9: 1.0, A10: 11.0, A11: 0.0, A12: 1.0, A13: 0.0, A14: 1.0."
